date,area,cases,tests,deaths
2021-02-13,"NA",0,0,0
2021-02-14,"NA",0,2,0
2021-02-15,"NA",0,4,0
2021-02-16,"NA",0,5,0
2021-02-17,"NA",1,6,0
2021-02-18,"NA",0,2,0
2021-02-19,"NA",0,3,0
2021-02-20,"NA",1,2,0
2021-02-21,"NA",0,1,0
2021-02-22,"NA",0,3,0
2021-02-23,"NA",0,1,0
2021-02-24,"NA",1,2,0
2021-02-25,"NA",0,0,0
2021-02-26,"NA",0,2,0
2021-02-27,"NA",0,4,0
2021-02-28,"NA",0,0,0
2021-03-01,"NA",0,2,0
2021-03-02,"NA",0,1,0
2021-03-03,"NA",0,2,0
2021-03-04,"NA",0,5,0
2021-03-05,"NA",1,2,0
2021-03-06,"NA",0,2,0
2021-03-07,"NA",0,1,0
2021-03-08,"NA",0,4,0
2021-03-09,"NA",0,2,0
2021-03-10,"NA",0,6,0
2021-03-11,"NA",0,0,0
2021-03-12,"NA",2,4,0
2021-03-13,"NA",2,2,0
2021-03-14,"NA",0,0,0
2021-03-15,"NA",0,3,0
2021-03-16,"NA",0,3,0
2021-03-17,"NA",0,2,0
2021-03-18,"NA",2,5,0
2021-03-19,"NA",1,2,0
2021-03-20,"NA",0,2,0
2021-03-21,"NA",0,6,0
2021-03-22,"NA",0,3,0
2021-03-23,"NA",0,4,0
2021-03-24,"NA",0,3,0
2021-03-25,"NA",1,3,0
2021-03-26,"NA",0,3,0
2021-03-27,"NA",0,1,0
2021-03-28,"NA",0,0,0
2021-03-29,"NA",3,5,0
2021-03-30,"NA",0,0,0
2021-03-31,"NA",0,0,0
2021-04-01,"NA",0,8,0
2021-04-02,"NA",0,1,0
2021-04-03,"NA",1,2,0
2021-04-04,"NA",0,1,0
2021-04-05,"NA",0,0,0
2021-04-06,"NA",0,5,0
2021-04-07,"NA",1,8,0
2021-04-08,"NA",0,3,0
2021-04-09,"NA",0,4,0
2021-04-10,"NA",0,1,0
2021-04-11,"NA",0,3,0
2021-04-12,"NA",0,1,0
2021-04-13,"NA",0,8,0
2021-04-14,"NA",0,5,0
2021-04-15,"NA",0,3,0
2021-04-16,"NA",0,4,0
2021-04-17,"NA",0,1,0
2021-04-18,"NA",0,1,0
2021-04-19,"NA",0,6,0
2021-04-20,"NA",0,3,0
2021-04-21,"NA",0,4,0
2021-04-22,"NA",1,8,0
2021-04-23,"NA",0,1,0
2021-04-24,"NA",0,2,0
2021-04-25,"NA",0,3,0
2021-04-26,"NA",0,10,0
2021-04-27,"NA",0,16,0
2021-04-28,"NA",0,4,0
2021-04-29,"NA",0,3,0
2021-04-30,"NA",0,2,0
2021-05-01,"NA",0,2,0
2021-05-02,"NA",0,2,0
2021-05-03,"NA",0,0,0
2021-05-04,"NA",0,4,0
2021-05-05,"NA",0,7,0
2021-05-06,"NA",0,1,0
2021-05-07,"NA",0,3,0
2021-05-08,"NA",0,1,0
2021-05-09,"NA",0,2,0
2021-05-10,"NA",0,3,0
2021-05-11,"NA",0,4,0
2021-05-12,"NA",0,5,0
2021-05-13,"NA",0,7,0
2021-05-14,"NA",0,2,0
2021-05-15,"NA",0,1,0
2021-05-16,"NA",0,1,0
2021-05-17,"NA",0,4,0
2021-05-18,"NA",0,5,0
2021-05-19,"NA",1,3,0
2021-05-20,"NA",1,5,0
2021-05-21,"NA",0,1,0
2021-05-22,"NA",0,0,0
2021-05-23,"NA",1,2,0
2021-05-24,"NA",0,6,0
2021-05-25,"NA",0,2,0
2021-05-26,"NA",0,5,0
2021-05-27,"NA",0,1,0
2021-05-28,"NA",0,4,0
2021-05-29,"NA",0,1,0
2021-05-30,"NA",0,0,0
2021-05-31,"NA",0,5,0
2021-06-01,"NA",0,3,0
2021-06-02,"NA",0,3,0
2021-06-03,"NA",0,1,0
2021-06-04,"NA",0,3,0
2021-06-05,"NA",0,0,0
2021-06-06,"NA",0,2,0
2021-06-07,"NA",0,1,0
2021-06-08,"NA",0,5,0
2021-06-09,"NA",1,4,0
2021-06-10,"NA",1,4,0
2021-06-11,"NA",0,3,0
2021-06-12,"NA",0,0,0
2021-06-13,"NA",0,2,0
2021-06-14,"NA",0,2,0
2021-06-15,"NA",0,1,0
2021-06-16,"NA",0,0,0
2021-06-17,"NA",0,3,0
2021-06-18,"NA",0,4,0
2021-06-19,"NA",0,2,0
2021-06-20,"NA",0,2,0
2021-06-21,"NA",0,3,0
2021-06-22,"NA",0,5,0
2021-06-23,"NA",0,6,0
2021-06-24,"NA",0,0,0
2021-06-25,"NA",0,0,0
2021-06-26,"NA",0,2,0
2021-06-27,"NA",0,1,0
2021-06-28,"NA",0,0,0
2021-06-29,"NA",2,5,0
2021-06-30,"NA",0,5,0
2021-07-01,"NA",0,5,0
2021-07-02,"NA",0,1,0
2021-07-03,"NA",0,1,0
2021-07-04,"NA",1,6,0
2021-07-05,"NA",0,2,0
2021-07-06,"NA",3,4,0
2021-07-07,"NA",1,8,0
2021-07-08,"NA",0,2,0
2021-07-09,"NA",0,2,0
2021-07-10,"NA",1,4,0
2021-07-11,"NA",0,0,0
2021-07-12,"NA",2,4,0
2021-07-13,"NA",0,1,0
2021-07-14,"NA",0,2,0
2021-07-15,"NA",1,3,0
2021-07-16,"NA",0,0,0
2021-07-17,"NA",5,8,0
2021-07-18,"NA",0,0,0
2021-07-19,"NA",1,5,0
2021-07-20,"NA",2,6,0
2021-07-21,"NA",2,5,0
2021-07-22,"NA",0,6,0
2021-07-23,"NA",2,2,0
2021-07-24,"NA",1,3,0
2021-07-25,"NA",0,0,0
2021-07-26,"NA",0,2,0
2021-07-27,"NA",0,2,0
2021-07-28,"NA",2,6,0
2021-07-29,"NA",2,4,0
2021-07-30,"NA",0,4,0
2021-07-31,"NA",0,3,0
2021-08-01,"NA",0,1,0
2021-08-02,"NA",0,5,0
2021-08-03,"NA",3,10,0
2021-08-04,"NA",1,7,0
2021-08-05,"NA",0,2,0
2021-08-06,"NA",0,6,0
2021-08-07,"NA",2,6,0
2021-08-08,"NA",0,1,0
2021-08-09,"NA",4,8,0
2021-08-10,"NA",5,8,0
2021-08-11,"NA",0,3,0
2021-08-12,"NA",1,9,0
2021-08-13,"NA",2,4,0
2021-08-14,"NA",4,7,0
2021-08-15,"NA",0,5,0
2021-08-16,"NA",4,8,0
2021-08-17,"NA",1,4,0
2021-08-18,"NA",2,4,0
2021-08-19,"NA",3,5,0
2021-08-20,"NA",1,7,0
2021-08-21,"NA",3,5,0
2021-08-22,"NA",1,4,0
2021-08-23,"NA",2,5,0
2021-08-24,"NA",0,5,0
2021-08-25,"NA",7,8,0
2021-08-26,"NA",0,6,0
2021-08-27,"NA",0,2,0
2021-08-28,"NA",0,1,0
2021-08-29,"NA",3,4,0
2021-08-30,"NA",6,10,0
2021-08-31,"NA",2,3,0
2021-09-01,"NA",1,4,1
2021-09-02,"NA",1,1,0
2021-09-03,"NA",2,4,0
2021-09-04,"NA",0,3,0
2021-09-05,"NA",2,5,0
2021-09-06,"NA",1,3,0
2021-09-07,"NA",2,7,0
2021-09-08,"NA",2,8,0
2021-09-09,"NA",2,7,0
2021-09-10,"NA",0,3,0
2021-09-11,"NA",0,4,0
2021-09-12,"NA",0,2,0
2021-09-13,"NA",4,7,0
2021-09-14,"NA",4,8,0
2021-09-15,"NA",2,6,0
2021-09-16,"NA",1,3,0
2021-09-17,"NA",1,2,0
2021-09-18,"NA",1,6,0
2021-09-19,"NA",0,0,0
2021-09-20,"NA",0,2,0
2021-09-21,"NA",0,4,0
2021-09-22,"NA",0,4,0
2021-09-23,"NA",0,5,0
2021-09-24,"NA",0,4,0
2021-09-25,"NA",1,2,0
2021-09-26,"NA",0,2,0
2021-09-27,"NA",1,3,0
2021-09-28,"NA",0,2,0
2021-09-29,"NA",0,1,0
2021-09-30,"NA",1,5,0
2021-10-01,"NA",0,1,0
2021-10-02,"NA",0,3,0
2021-10-03,"NA",0,0,0
2021-10-04,"NA",0,2,0
2021-10-05,"NA",0,4,0
2021-10-06,"NA",1,1,0
2021-10-07,"NA",1,2,0
2021-10-08,"NA",0,1,0
2021-10-09,"NA",0,1,0
2021-10-10,"NA",1,3,0
2021-10-11,"NA",2,7,0
2021-10-12,"NA",0,3,0
2021-10-13,"NA",0,2,0
2021-10-14,"NA",0,2,0
2021-10-15,"NA",0,1,0
2021-10-16,"NA",1,1,0
2021-10-17,"NA",0,1,0
2021-10-18,"NA",1,5,0
2021-10-19,"NA",2,7,0
2021-10-20,"NA",0,5,0
2021-10-21,"NA",0,2,0
2021-10-22,"NA",0,2,0
2021-10-23,"NA",0,1,0
2021-10-24,"NA",0,0,0
2021-10-25,"NA",0,3,0
2021-10-26,"NA",0,3,0
2021-10-27,"NA",0,2,0
2021-10-28,"NA",3,4,0
2021-10-29,"NA",0,1,0
2021-10-30,"NA",0,1,0
2021-10-31,"NA",0,0,0
2021-11-01,"NA",0,1,0
2021-11-02,"NA",0,1,0
2021-11-03,"NA",0,3,0
2021-11-04,"NA",0,2,0
2021-11-05,"NA",0,2,0
2021-11-06,"NA",0,0,0
2021-11-07,"NA",0,0,0
2021-11-08,"NA",0,2,0
2021-11-09,"NA",0,4,0
2021-11-10,"NA",2,4,0
2021-11-11,"NA",3,7,0
2021-11-12,"NA",4,11,0
2021-11-13,"NA",0,3,0
2021-11-14,"NA",0,2,0
2021-11-15,"NA",1,6,0
2021-11-16,"NA",1,3,0
2021-11-17,"NA",0,3,0
2021-11-18,"NA",0,6,0
2021-11-19,"NA",1,2,0
2021-11-20,"NA",0,0,0
2021-11-21,"NA",0,2,0
2021-11-22,"NA",1,5,0
2021-11-23,"NA",0,2,1
2021-11-24,"NA",2,9,0
2021-11-25,"NA",1,7,0
2021-11-26,"NA",0,3,0
2021-11-27,"NA",1,2,0
2021-11-28,"NA",0,3,0
2021-11-29,"NA",0,1,0
2021-11-30,"NA",1,8,0
2021-12-01,"NA",4,10,0
2021-12-02,"NA",1,8,0
2021-12-03,"NA",0,3,0
2021-12-04,"NA",0,4,0
2021-12-05,"NA",1,2,0
2021-12-06,"NA",1,11,0
2021-12-07,"NA",1,8,0
2021-12-08,"NA",0,6,0
2021-12-09,"NA",1,6,0
2021-12-10,"NA",3,10,0
2021-12-11,"NA",1,14,0
2021-12-12,"NA",0,2,0
2021-12-13,"NA",0,4,0
2021-12-14,"NA",2,8,0
2021-12-15,"NA",0,5,0
2021-12-16,"NA",1,9,0
2021-12-17,"NA",0,4,0
2021-12-18,"NA",0,6,0
2021-12-19,"NA",2,7,0
2021-12-20,"NA",0,6,0
2021-12-21,"NA",0,13,0
2021-12-22,"NA",2,12,0
2021-12-23,"NA",3,15,0
2021-12-24,"NA",1,6,0
2021-12-25,"NA",3,4,0
2021-12-26,"NA",1,3,0
2021-12-27,"NA",11,32,0
2021-12-28,"NA",2,10,0
2021-12-29,"NA",9,21,0
2021-12-30,"NA",4,15,0
2021-12-31,"NA",10,20,0
2022-01-01,"NA",4,8,0
2022-01-02,"NA",6,9,0
2022-01-03,"NA",3,13,0
2022-01-04,"NA",7,12,0
2022-01-05,"NA",6,12,0
2022-01-06,"NA",7,14,0
2022-01-07,"NA",2,14,0
2022-01-08,"NA",3,7,0
2022-01-09,"NA",0,5,0
2022-01-10,"NA",3,10,0
2022-01-11,"NA",1,3,0
2022-01-12,"NA",3,8,0
2022-01-13,"NA",4,11,0
2022-01-14,"NA",2,4,0
2022-01-15,"NA",3,3,0
2022-01-16,"NA",2,8,0
2022-01-17,"NA",5,18,0
2022-01-18,"NA",2,10,0
2022-01-19,"NA",1,10,0
2022-01-20,"NA",2,3,0
2022-01-21,"NA",0,16,0
2022-01-22,"NA",6,17,0
2022-01-23,"NA",2,10,0
2022-01-24,"NA",12,19,0
2022-01-25,"NA",2,13,0
2022-01-26,"NA",2,25,0
2020-01-16,"Newry, Mourne and Down",0,0,0
2020-01-17,"Newry, Mourne and Down",0,0,0
2020-01-18,"Newry, Mourne and Down",0,0,0
2020-01-19,"Newry, Mourne and Down",0,0,0
2020-01-20,"Newry, Mourne and Down",0,0,0
2020-01-21,"Newry, Mourne and Down",0,0,0
2020-01-22,"Newry, Mourne and Down",0,0,0
2020-01-23,"Newry, Mourne and Down",0,0,0
2020-01-24,"Newry, Mourne and Down",0,0,0
2020-01-25,"Newry, Mourne and Down",0,0,0
2020-01-26,"Newry, Mourne and Down",0,0,0
2020-01-27,"Newry, Mourne and Down",0,0,0
2020-01-28,"Newry, Mourne and Down",0,0,0
2020-01-29,"Newry, Mourne and Down",0,0,0
2020-01-30,"Newry, Mourne and Down",0,0,0
2020-01-31,"Newry, Mourne and Down",0,0,0
2020-02-01,"Newry, Mourne and Down",0,0,0
2020-02-02,"Newry, Mourne and Down",0,0,0
2020-02-03,"Newry, Mourne and Down",0,0,0
2020-02-04,"Newry, Mourne and Down",0,0,0
2020-02-05,"Newry, Mourne and Down",0,0,0
2020-02-06,"Newry, Mourne and Down",0,0,0
2020-02-07,"Newry, Mourne and Down",0,0,0
2020-02-08,"Newry, Mourne and Down",0,0,0
2020-02-09,"Newry, Mourne and Down",0,0,0
2020-02-10,"Newry, Mourne and Down",0,0,0
2020-02-11,"Newry, Mourne and Down",0,0,0
2020-02-12,"Newry, Mourne and Down",0,0,0
2020-02-13,"Newry, Mourne and Down",0,0,0
2020-02-14,"Newry, Mourne and Down",0,0,0
2020-02-15,"Newry, Mourne and Down",0,0,0
2020-02-16,"Newry, Mourne and Down",0,0,0
2020-02-17,"Newry, Mourne and Down",0,0,0
2020-02-18,"Newry, Mourne and Down",0,0,0
2020-02-19,"Newry, Mourne and Down",0,0,0
2020-02-20,"Newry, Mourne and Down",0,0,0
2020-02-21,"Newry, Mourne and Down",0,0,0
2020-02-22,"Newry, Mourne and Down",0,0,0
2020-02-23,"Newry, Mourne and Down",0,0,0
2020-02-24,"Newry, Mourne and Down",0,0,0
2020-02-25,"Newry, Mourne and Down",0,0,0
2020-02-26,"Newry, Mourne and Down",0,2,0
2020-02-27,"Newry, Mourne and Down",0,0,0
2020-02-28,"Newry, Mourne and Down",0,0,0
2020-02-29,"Newry, Mourne and Down",0,1,0
2020-03-01,"Newry, Mourne and Down",0,0,0
2020-03-02,"Newry, Mourne and Down",0,0,0
2020-03-03,"Newry, Mourne and Down",0,1,0
2020-03-04,"Newry, Mourne and Down",0,1,0
2020-03-05,"Newry, Mourne and Down",0,0,0
2020-03-06,"Newry, Mourne and Down",0,0,0
2020-03-07,"Newry, Mourne and Down",0,2,0
2020-03-08,"Newry, Mourne and Down",0,0,0
2020-03-09,"Newry, Mourne and Down",1,1,0
2020-03-10,"Newry, Mourne and Down",1,6,0
2020-03-11,"Newry, Mourne and Down",0,6,0
2020-03-12,"Newry, Mourne and Down",0,8,0
2020-03-13,"Newry, Mourne and Down",4,13,0
2020-03-14,"Newry, Mourne and Down",0,2,0
2020-03-15,"Newry, Mourne and Down",0,6,0
2020-03-16,"Newry, Mourne and Down",0,7,0
2020-03-17,"Newry, Mourne and Down",1,5,0
2020-03-18,"Newry, Mourne and Down",1,4,0
2020-03-19,"Newry, Mourne and Down",1,5,0
2020-03-20,"Newry, Mourne and Down",0,9,0
2020-03-21,"Newry, Mourne and Down",0,7,0
2020-03-22,"Newry, Mourne and Down",0,7,0
2020-03-23,"Newry, Mourne and Down",3,13,0
2020-03-24,"Newry, Mourne and Down",2,9,0
2020-03-25,"Newry, Mourne and Down",5,18,0
2020-03-26,"Newry, Mourne and Down",8,22,0
2020-03-27,"Newry, Mourne and Down",2,10,0
2020-03-28,"Newry, Mourne and Down",8,23,0
2020-03-29,"Newry, Mourne and Down",5,12,0
2020-03-30,"Newry, Mourne and Down",3,14,0
2020-03-31,"Newry, Mourne and Down",8,23,1
2020-04-01,"Newry, Mourne and Down",0,13,0
2020-04-02,"Newry, Mourne and Down",7,14,2
2020-04-03,"Newry, Mourne and Down",7,15,0
2020-04-04,"Newry, Mourne and Down",5,13,0
2020-04-05,"Newry, Mourne and Down",2,5,4
2020-04-06,"Newry, Mourne and Down",3,14,0
2020-04-07,"Newry, Mourne and Down",6,15,0
2020-04-08,"Newry, Mourne and Down",5,18,0
2020-04-09,"Newry, Mourne and Down",6,20,0
2020-04-10,"Newry, Mourne and Down",1,10,1
2020-04-11,"Newry, Mourne and Down",4,10,0
2020-04-12,"Newry, Mourne and Down",4,11,1
2020-04-13,"Newry, Mourne and Down",8,21,0
2020-04-14,"Newry, Mourne and Down",2,11,1
2020-04-15,"Newry, Mourne and Down",9,17,1
2020-04-16,"Newry, Mourne and Down",7,25,2
2020-04-17,"Newry, Mourne and Down",8,18,1
2020-04-18,"Newry, Mourne and Down",0,7,1
2020-04-19,"Newry, Mourne and Down",1,5,1
2020-04-20,"Newry, Mourne and Down",4,22,0
2020-04-21,"Newry, Mourne and Down",8,24,0
2020-04-22,"Newry, Mourne and Down",17,24,1
2020-04-23,"Newry, Mourne and Down",2,6,1
2020-04-24,"Newry, Mourne and Down",3,18,3
2020-04-25,"Newry, Mourne and Down",3,20,0
2020-04-26,"Newry, Mourne and Down",9,31,1
2020-04-27,"Newry, Mourne and Down",6,29,1
2020-04-28,"Newry, Mourne and Down",5,32,0
2020-04-29,"Newry, Mourne and Down",10,27,0
2020-04-30,"Newry, Mourne and Down",6,30,0
2020-05-01,"Newry, Mourne and Down",7,33,2
2020-05-02,"Newry, Mourne and Down",3,20,1
2020-05-03,"Newry, Mourne and Down",0,12,1
2020-05-04,"Newry, Mourne and Down",2,35,1
2020-05-05,"Newry, Mourne and Down",4,32,1
2020-05-06,"Newry, Mourne and Down",2,45,0
2020-05-07,"Newry, Mourne and Down",4,25,1
2020-05-08,"Newry, Mourne and Down",2,26,0
2020-05-09,"Newry, Mourne and Down",1,18,0
2020-05-10,"Newry, Mourne and Down",4,29,1
2020-05-11,"Newry, Mourne and Down",4,35,0
2020-05-12,"Newry, Mourne and Down",9,45,0
2020-05-13,"Newry, Mourne and Down",2,44,0
2020-05-14,"Newry, Mourne and Down",3,36,1
2020-05-15,"Newry, Mourne and Down",4,35,0
2020-05-16,"Newry, Mourne and Down",5,36,0
2020-05-17,"Newry, Mourne and Down",3,23,0
2020-05-18,"Newry, Mourne and Down",10,46,0
2020-05-19,"Newry, Mourne and Down",7,53,0
2020-05-20,"Newry, Mourne and Down",5,38,1
2020-05-21,"Newry, Mourne and Down",8,52,0
2020-05-22,"Newry, Mourne and Down",0,36,0
2020-05-23,"Newry, Mourne and Down",5,37,0
2020-05-24,"Newry, Mourne and Down",2,22,0
2020-05-25,"Newry, Mourne and Down",2,35,0
2020-05-26,"Newry, Mourne and Down",5,39,0
2020-05-27,"Newry, Mourne and Down",2,34,0
2020-05-28,"Newry, Mourne and Down",2,35,0
2020-05-29,"Newry, Mourne and Down",4,45,0
2020-05-30,"Newry, Mourne and Down",2,23,0
2020-05-31,"Newry, Mourne and Down",1,20,0
2020-06-01,"Newry, Mourne and Down",0,43,0
2020-06-02,"Newry, Mourne and Down",1,42,0
2020-06-03,"Newry, Mourne and Down",1,52,0
2020-06-04,"Newry, Mourne and Down",0,37,0
2020-06-05,"Newry, Mourne and Down",1,56,0
2020-06-06,"Newry, Mourne and Down",0,18,0
2020-06-07,"Newry, Mourne and Down",0,28,0
2020-06-08,"Newry, Mourne and Down",2,32,0
2020-06-09,"Newry, Mourne and Down",0,37,0
2020-06-10,"Newry, Mourne and Down",0,34,0
2020-06-11,"Newry, Mourne and Down",0,53,0
2020-06-12,"Newry, Mourne and Down",0,62,0
2020-06-13,"Newry, Mourne and Down",0,19,0
2020-06-14,"Newry, Mourne and Down",0,24,0
2020-06-15,"Newry, Mourne and Down",1,40,0
2020-06-16,"Newry, Mourne and Down",1,47,0
2020-06-17,"Newry, Mourne and Down",1,39,0
2020-06-18,"Newry, Mourne and Down",0,55,0
2020-06-19,"Newry, Mourne and Down",3,29,0
2020-06-20,"Newry, Mourne and Down",1,24,0
2020-06-21,"Newry, Mourne and Down",0,31,0
2020-06-22,"Newry, Mourne and Down",1,46,0
2020-06-23,"Newry, Mourne and Down",1,40,0
2020-06-24,"Newry, Mourne and Down",0,42,0
2020-06-25,"Newry, Mourne and Down",0,67,0
2020-06-26,"Newry, Mourne and Down",0,33,0
2020-06-27,"Newry, Mourne and Down",0,25,0
2020-06-28,"Newry, Mourne and Down",2,24,0
2020-06-29,"Newry, Mourne and Down",0,37,0
2020-06-30,"Newry, Mourne and Down",0,50,0
2020-07-01,"Newry, Mourne and Down",1,35,0
2020-07-02,"Newry, Mourne and Down",2,51,0
2020-07-03,"Newry, Mourne and Down",3,42,0
2020-07-04,"Newry, Mourne and Down",1,30,0
2020-07-05,"Newry, Mourne and Down",0,23,0
2020-07-06,"Newry, Mourne and Down",0,34,0
2020-07-07,"Newry, Mourne and Down",0,52,0
2020-07-08,"Newry, Mourne and Down",1,48,0
2020-07-09,"Newry, Mourne and Down",1,43,0
2020-07-10,"Newry, Mourne and Down",1,30,0
2020-07-11,"Newry, Mourne and Down",1,22,0
2020-07-12,"Newry, Mourne and Down",1,28,0
2020-07-13,"Newry, Mourne and Down",1,37,0
2020-07-14,"Newry, Mourne and Down",0,39,0
2020-07-15,"Newry, Mourne and Down",1,49,0
2020-07-16,"Newry, Mourne and Down",0,51,0
2020-07-17,"Newry, Mourne and Down",0,43,0
2020-07-18,"Newry, Mourne and Down",1,35,0
2020-07-19,"Newry, Mourne and Down",0,21,0
2020-07-20,"Newry, Mourne and Down",1,44,0
2020-07-21,"Newry, Mourne and Down",1,34,0
2020-07-22,"Newry, Mourne and Down",1,53,0
2020-07-23,"Newry, Mourne and Down",4,66,0
2020-07-24,"Newry, Mourne and Down",1,86,0
2020-07-25,"Newry, Mourne and Down",1,50,0
2020-07-26,"Newry, Mourne and Down",0,41,0
2020-07-27,"Newry, Mourne and Down",6,74,0
2020-07-28,"Newry, Mourne and Down",4,71,0
2020-07-29,"Newry, Mourne and Down",4,60,0
2020-07-30,"Newry, Mourne and Down",2,70,0
2020-07-31,"Newry, Mourne and Down",4,64,0
2020-08-01,"Newry, Mourne and Down",3,54,0
2020-08-02,"Newry, Mourne and Down",4,33,0
2020-08-03,"Newry, Mourne and Down",4,124,0
2020-08-04,"Newry, Mourne and Down",8,111,0
2020-08-05,"Newry, Mourne and Down",7,110,0
2020-08-06,"Newry, Mourne and Down",4,150,0
2020-08-07,"Newry, Mourne and Down",1,175,0
2020-08-08,"Newry, Mourne and Down",0,109,0
2020-08-09,"Newry, Mourne and Down",0,74,0
2020-08-10,"Newry, Mourne and Down",2,103,0
2020-08-11,"Newry, Mourne and Down",5,133,0
2020-08-12,"Newry, Mourne and Down",5,147,0
2020-08-13,"Newry, Mourne and Down",4,131,0
2020-08-14,"Newry, Mourne and Down",8,118,0
2020-08-15,"Newry, Mourne and Down",1,90,1
2020-08-16,"Newry, Mourne and Down",1,66,0
2020-08-17,"Newry, Mourne and Down",2,124,0
2020-08-18,"Newry, Mourne and Down",1,113,0
2020-08-19,"Newry, Mourne and Down",1,126,0
2020-08-20,"Newry, Mourne and Down",2,108,0
2020-08-21,"Newry, Mourne and Down",0,80,0
2020-08-22,"Newry, Mourne and Down",2,76,0
2020-08-23,"Newry, Mourne and Down",0,74,0
2020-08-24,"Newry, Mourne and Down",2,142,0
2020-08-25,"Newry, Mourne and Down",4,167,0
2020-08-26,"Newry, Mourne and Down",4,127,0
2020-08-27,"Newry, Mourne and Down",3,162,0
2020-08-28,"Newry, Mourne and Down",4,99,0
2020-08-29,"Newry, Mourne and Down",3,63,0
2020-08-30,"Newry, Mourne and Down",6,110,0
2020-08-31,"Newry, Mourne and Down",5,140,0
2020-09-01,"Newry, Mourne and Down",3,203,0
2020-09-02,"Newry, Mourne and Down",4,208,0
2020-09-03,"Newry, Mourne and Down",8,167,0
2020-09-04,"Newry, Mourne and Down",5,167,0
2020-09-05,"Newry, Mourne and Down",9,117,0
2020-09-06,"Newry, Mourne and Down",5,105,0
2020-09-07,"Newry, Mourne and Down",7,168,0
2020-09-08,"Newry, Mourne and Down",3,172,0
2020-09-09,"Newry, Mourne and Down",6,149,0
2020-09-10,"Newry, Mourne and Down",4,173,1
2020-09-11,"Newry, Mourne and Down",12,112,0
2020-09-12,"Newry, Mourne and Down",7,109,0
2020-09-13,"Newry, Mourne and Down",2,93,0
2020-09-14,"Newry, Mourne and Down",3,172,0
2020-09-15,"Newry, Mourne and Down",11,181,0
2020-09-16,"Newry, Mourne and Down",7,135,1
2020-09-17,"Newry, Mourne and Down",26,183,0
2020-09-18,"Newry, Mourne and Down",24,191,1
2020-09-19,"Newry, Mourne and Down",22,206,1
2020-09-20,"Newry, Mourne and Down",21,158,0
2020-09-21,"Newry, Mourne and Down",16,256,0
2020-09-22,"Newry, Mourne and Down",14,253,0
2020-09-23,"Newry, Mourne and Down",19,177,0
2020-09-24,"Newry, Mourne and Down",29,196,0
2020-09-25,"Newry, Mourne and Down",19,157,0
2020-09-26,"Newry, Mourne and Down",30,147,0
2020-09-27,"Newry, Mourne and Down",25,139,0
2020-09-28,"Newry, Mourne and Down",51,230,0
2020-09-29,"Newry, Mourne and Down",39,215,0
2020-09-30,"Newry, Mourne and Down",99,284,0
2020-10-01,"Newry, Mourne and Down",70,222,0
2020-10-02,"Newry, Mourne and Down",97,356,0
2020-10-03,"Newry, Mourne and Down",82,315,0
2020-10-04,"Newry, Mourne and Down",56,230,0
2020-10-05,"Newry, Mourne and Down",71,372,0
2020-10-06,"Newry, Mourne and Down",69,358,0
2020-10-07,"Newry, Mourne and Down",96,353,0
2020-10-08,"Newry, Mourne and Down",91,335,0
2020-10-09,"Newry, Mourne and Down",58,244,0
2020-10-10,"Newry, Mourne and Down",74,261,0
2020-10-11,"Newry, Mourne and Down",54,176,0
2020-10-12,"Newry, Mourne and Down",82,305,1
2020-10-13,"Newry, Mourne and Down",98,352,0
2020-10-14,"Newry, Mourne and Down",78,268,0
2020-10-15,"Newry, Mourne and Down",83,227,0
2020-10-16,"Newry, Mourne and Down",82,245,0
2020-10-17,"Newry, Mourne and Down",54,216,0
2020-10-18,"Newry, Mourne and Down",64,202,0
2020-10-19,"Newry, Mourne and Down",56,252,1
2020-10-20,"Newry, Mourne and Down",67,295,1
2020-10-21,"Newry, Mourne and Down",53,201,0
2020-10-22,"Newry, Mourne and Down",60,218,0
2020-10-23,"Newry, Mourne and Down",47,146,2
2020-10-24,"Newry, Mourne and Down",38,143,1
2020-10-25,"Newry, Mourne and Down",34,117,0
2020-10-26,"Newry, Mourne and Down",58,192,3
2020-10-27,"Newry, Mourne and Down",47,269,1
2020-10-28,"Newry, Mourne and Down",75,194,1
2020-10-29,"Newry, Mourne and Down",49,154,0
2020-10-30,"Newry, Mourne and Down",42,162,0
2020-10-31,"Newry, Mourne and Down",27,107,0
2020-11-01,"Newry, Mourne and Down",31,88,0
2020-11-02,"Newry, Mourne and Down",45,218,0
2020-11-03,"Newry, Mourne and Down",44,181,2
2020-11-04,"Newry, Mourne and Down",40,145,1
2020-11-05,"Newry, Mourne and Down",24,143,1
2020-11-06,"Newry, Mourne and Down",23,121,0
2020-11-07,"Newry, Mourne and Down",17,83,1
2020-11-08,"Newry, Mourne and Down",26,117,1
2020-11-09,"Newry, Mourne and Down",29,174,0
2020-11-10,"Newry, Mourne and Down",39,194,0
2020-11-11,"Newry, Mourne and Down",35,159,0
2020-11-12,"Newry, Mourne and Down",29,139,0
2020-11-13,"Newry, Mourne and Down",19,106,0
2020-11-14,"Newry, Mourne and Down",15,86,0
2020-11-15,"Newry, Mourne and Down",25,99,0
2020-11-16,"Newry, Mourne and Down",41,149,0
2020-11-17,"Newry, Mourne and Down",31,159,2
2020-11-18,"Newry, Mourne and Down",18,116,0
2020-11-19,"Newry, Mourne and Down",17,102,0
2020-11-20,"Newry, Mourne and Down",18,107,1
